,lemma,original_form,tag
14104,fibrillation,fibrillations,NC-P-N-
14105,fibrillation,fibrillations,GN-P3---
14106,fibroblast,fibroblasts,NC-P-N-
14107,fibroid,fibroids,NC-P-N-
14108,fibromyalgia,fibromyalgias,NC-P-N-
14109,fibrosis,fibroses,NC-P-N-
14110,fibula,fibulae,NC-P-N-
14111,fibula,fibulas,NC-P-N-
14112,fiction,fictions,NC-P-N4
14113,*,fictionalised,ZA----PA----
14114,fictionalise,fictionalised,VP---ASA-N-N-
14115,fiction,fictions,GN-P3---
14116,fictionalise,fictionalises,VI-S3PSA-N-N-
14117,fictionalise,fictionalising,VP---PSA-N-N-
14118,fictionalize,fictionalized,VP---ASA-N-N-
14119,fictionalize,fictionalizes,VI-S3PSA-N-N-
14120,fictionalize,fictionalizing,VP---PSA-N-N-
14121,fiddle,fiddled,VP---ASA-N-N-
14122,fiddle,fiddles,NC-P-N-
14123,fiddle,fiddling,VP---PSA-N-N-
14124,fiddler,fiddlers,NC-P-N-
14125,fiddler,fiddlers,GN-P3D--
14126,fiddly,fiddlier,AC-N-
14127,fiddly,fiddlier,GA------
14128,fiddle,fiddles,GN-P3D--
14129,fiddly,fiddliest,AS-N-
14130,fidelity,fidelities,NC-P-N-
14131,fidget,fidgeted,VP---ASA-N-N-
14132,*,fidgeting,ZN-S3-PP----
14133,fidget,fidgeting,VP---PSA-N-N-
14134,fidget,fidgets,VI-S3PSA-N-N-
14135,field,fielded,VP---ASA-N-N6
14136,field,fielding,VP---PSA-N-N6
14137,field,fields,NC-P-N6
14138,fielder,fielders,NC-P-N-
14139,field,field-tested,NC-S-N6
14140,field,field-testing,NC-S-N6
14141,field,field-tests,NC-S-N6
14142,fieldwork,fieldworks,NC-P-N-
14143,field,field-works,NC-S-N6
14144,fieldworker,fieldworkers,NC-P-N-
14145,fiend,fiends,NC-P-N-
14146,fierce,fiercer,AC-N4
14147,fierce,fiercer,GA------
14148,fiercest,fiercest,AP-N-
14149,fierce,fiercest,GA------
14150,fiesta,fiestas,NC-P-N-
14151,fife,fifes,NC-P-N-
14152,fifteen,fifteens,NC-P-N-
14153,fifty,fifties,NC-P-N-
14154,fifty,fifties,GN-P3---
14155,fifty-eighths,fifty-eighths,K--
14156,fifty-fifths,fifty-fifths,K--
14157,fifty-firsts,fifty-firsts,K--
14158,fifty-fourths,fifty-fourths,K--
14159,fifty-ninths,fifty-ninths,K--
14160,second,fifty-seconds,NC-P-N5
14161,second,fifty-seconds,GN-P3T--
14162,fifty-sevenths,fifty-sevenths,K--
14163,fifty-sixths,fifty-sixths,K--
14164,third,fifty-thirds,NC-P-N-
14165,fig,figs,NC-P-N4
14166,fighting,fighting,NC-S-N-
14167,fight,fights,NC-P-N5
14168,fight,fought,VP---ASA-N-N5
14169,fighter,fighters,NC-P-N4
14170,figment,figments,NC-P-N-
14171,figure,figured,VP---ASA-N-N5
14172,figure,figures,NC-P-N5
14173,figure,figuring,VP---PSA-N-N5
14174,figurehead,figureheads,NC-P-N-
14175,figurine,figurines,NC-P-N-
14176,filament,filaments,NC-P-N-
14177,filch,filched,VP---ASA-N-N-
14178,figure,figures,GN-P3D--
14179,filch,filches,VI-S3PSA-N-N-
14180,filch,filching,VP---PSA-N-N-
14181,file,filed,VP---ASA-N-N4
14182,file,files,NC-P-N4
14183,file,filing,VP---PSA-N-N4
14184,filename,filenames,NC-P-N-
14185,filer,filers,NC-P-N-
14186,filet,filets,NC-P-N-
14187,filet,filets,GN-P3---
14188,file,files,GN-P3D--
14189,filibuster,filibusters,NC-P-N-
14190,filing,filings,NC-P-N-
14191,Filipino,Filipinos,NC-P-N-
14192,fill,filled,VP---ASA-N-N5
14193,*,filling,ZN-S3-PP----
14194,fill,filling,VP---PSA-N-N5
14195,fill,fills,VI-S3PSA-N-N5
14196,filler,fillers,NC-P-N-
14197,filler,fillers,GN-P3D--
14198,fillet,fillets,NC-P-N-
14199,fillet,fillets,GN-P3---
14200,fill,fill-ins,VI-P3PSA-N-N5
14201,filling,fillings,NC-P-N-
14202,fillip,fillips,NC-P-N-
14203,filly,fillies,NC-P-N-
14204,film,filmed,VP---ASA-N-N3
14205,filming,filming,NC-S-N-
14206,film,films,NC-P-N3
14207,filmstrip,filmstrips,NC-P-N-
14208,film,film-strips,NC-S-N3
14209,filmy,filmier,AC-N-
14210,filmy,filmier,GA------
14211,filmy,filmiest,AS-N-
14212,filmy,filmiest,GA------
14213,filter,filtered,VP---ASA-N-N3
14214,filter,filtering,VP---PSA-N-N3
14215,filter,filters,NC-P-N3
14216,filter,filters,GN-P3D--
14217,filthy,filthier,AC-N-
14218,filthy,filthier,GA------
14219,filthy,filthiest,AS-N-
14220,filthy,filthiest,GA------
14221,filtration,filtrations,NC-P-N-
14222,filtration,filtrations,GN-P3---
14223,fin,fins,NC-P-N-
14224,final,finals,NC-P-N4
14225,finale,finales,NC-P-N-
14226,finalise,finalised,VP---ASA-N-N-
14227,finalise,finalises,VI-S3PSA-N-N-
14228,finalise,finalising,VP---PSA-N-N-
14229,finalist,finalists,NC-P-N-
14230,finalist,finalists,GN-P3D--
14231,finalization,finalizations,NC-P-N-
14232,*,finalized,ZA----PA----
14233,finalize,finalized,VP---ASA-N-N-
14234,finalization,finalizations,GN-P3---
14235,finalize,finalizes,VI-S3PSA-N-N-
14236,finalize,finalizing,VP---PSA-N-N-
14237,finance,financed,VP---ASA-N-N5
14238,finance,finances,NC-P-N5
14239,finance,financing,VP---PSA-N-N5
14240,financier,financiers,NC-P-N-
14241,financing,financings,NC-P-N-
14242,find,finding,VP---PSA-N-N7
14243,find,finds,NC-P-N7
14244,find,found,VP---ASA-N-N7
14245,finder,finders,NC-P-N-
14246,findings,findings,NC-P-N-
14247,fine,fined,VP---ASA-N-N3
14248,fine,finer,AC-N3
14249,fine,fines,NC-P-N3
14250,fine,finest,AS-N3
14251,fine,finest,GA------
14252,fine,fining,VP---PSA-N-N3
14253,finger,fingered,VP---ASA-N-N5
14254,fingering,fingering,NC-S-N-
14255,finger,fingers,NC-P-N5
14256,fingerling,fingerlings,NC-P-N-
14257,fingermark,fingermarks,NC-P-N-
14258,fingernail,fingernails,NC-P-N-
14259,fingerprint,fingerprinted,VP---ASA-N-N-
14260,fingerprinting,fingerprinting,NC-S-N-
14261,fingerprint,fingerprints,NC-P-N-
14262,fingertip,fingertips,NC-P-N-
14263,finger,finger-tips,NC-S-N5
14264,finish,finished,VP---ASA-N-N4
14265,finish,finishes,NC-P-N4
14266,*,finishing,ZA----PP----
14267,finish,finishing,VP---PSA-N-N4
14268,finish,finishes,GN-P3D--
14269,finisher,finishers,NC-P-N-
14270,fink,finked,VP---ASA-N-N-
14271,fink,finking,VP---PSA-N-N-
14272,fink,finks,NC-P-N-
14273,Finn,Finns,NC-P-N-
14274,fiord,fiords,NC-P-N-
14275,fir,firs,NC-P-N-
14276,fire,fired,VP---ASA-N-N5
14277,fire,fires,NC-P-N5
14278,*,firing,ZA----PP----
14279,fire,firing,VP---PSA-N-N5
14280,fire,fires,GN-P3D--
14281,firearm,firearms,NC-P-N-
14282,fire,fire-arms,NC-S-N5
14283,fireball,fireballs,NC-P-N-
14284,finisher,finishers,GN-P3D--
14285,fingernail,fingernails,GN-P3---
14286,firebomb,firebombs,VI-S3PSA-N-N-
14287,firebrand,firebrands,NC-P-N-
14288,firebreak,firebreaks,NC-P-N-
14289,firecracker,firecrackers,NC-P-N-
14290,fire,fire-eaters,NC-S-N5
14291,firefighter,firefighters,NC-P-N-
14292,fire,fire-fighters,NC-S-N5
14293,firefly,fireflies,NC-P-N-
14294,fireguard,fireguards,NC-P-N-
14295,fireman,firemen,NC-P-N-
14296,fireplace,fireplaces,NC-P-N-
14297,fireplug,fireplugs,NC-P-N-
14298,fireproof,fireproofed,VP---ASA-N-N-
14299,*,fireproofing,ZN-S3-PP----
14300,fireproof,fireproofing,VP---PSA-N-N-
14301,fireplug,fireplugs,GN-P3---
14302,find,finds,GN-P3---
14303,finance,finances,GN-P3D--
14304,fireproof,fireproofs,VI-S3PSA-N-N-
14305,fireside,firesides,NC-P-N-
14306,firestorm,firestorms,NC-P-N-
14307,fire,fire-storms,NC-S-N5
14308,firewall,firewalls,NC-P-N-
14309,firework,fireworks,NC-P-N-
14310,firing,firings,NC-P-N-
14311,firm,firmed,VP---ASA-N-N5
14312,firm,firmer,AC-N5
14313,firm,firmer,GA------
14314,firm,firmest,AS-N5
14315,firm,firmest,GA------
14316,firm,firming,VP---PSA-N-N5
14317,firm,firms,NC-P-N5
14318,firmness,firmnesses,NC-P-N-
14319,firstborn,firstborns,NC-P-N-
14320,firth,firths,NC-P-N-
14321,fish,fished,VP---ASA-N-N4
14322,fish,fishes,NC-P-N4
14323,fish,fishing,VP---PSA-N-N4
14324,fishcake,fishcakes,NC-P-N-
14325,fisherman,fishermen,NC-P-N3
14326,fishery,fisheries,NC-P-N-
14327,fishmeal,fishmeals,NC-P-N-
14328,fishmonger,fishmongers,NC-P-N-
14329,fishnet,fishnets,NC-P-N-
14330,fishwife,fishwives,NC-P-N-
14331,fishwife,fishwives,GN-P3---
14332,fishy,fishier,AC-N-
14333,fishy,fishier,GA------
14334,fishy,fishiest,AS-N-
14335,fission,fissions,NC-P-N-
14336,fissure,fissures,NC-P-N-
14337,fissure,fissures,GN-P3---
14338,fish,fishes,GN-P3D--
14339,fist,fists,NC-P-N4
14340,fistful,fistfuls,NC-P-N-
14341,fistula,fistulae,NC-P-N-
14342,fistula,fistulas,NC-P-N-
14343,fit,fits,VI-S3PSA-N-N4
14344,fit,fitted,VP---ASA-N-N4
14345,fitter,fitter,NC-S-N-
14346,fit,fittest,AS-N4
14347,fitting,fitting,NC-S-N3
14348,fitfully,fitfully,ENMPN-
14349,fitfully,fitfully,GEM--M--
14350,fitment,fitments,NC-P-N-
14351,fitment,fitments,GN-P3---
14352,fitter,fitters,NC-P-N-
14353,fitting,fittings,NC-P-N3
14354,five,fives,NC-P-N-
14355,fiver,fivers,NC-P-N-
14356,fix,fixed,VP---ASA-N-N5
14357,fix,fixes,NC-P-N5
14358,fix,fixing,VP---PSA-N-N5
14359,fixate,fixated,VP---ASA-N-N-
14360,fix,fixes,GN-P3D--
14361,fixate,fixates,VI-S3PSA-N-N-
14362,fixate,fixating,VP---PSA-N-N-
14363,fixation,fixations,NC-P-N-
14364,fixative,fixatives,NC-P-N-
14365,fixer,fixers,NC-P-N-
14366,fixture,fixtures,NC-P-N2
14367,fizz,fizzed,VP---ASA-N-N-
14368,fizz,fizzes,NC-P-N-
14369,fizz,fizzing,VP---PSA-N-N-
14370,fizzle,fizzled,VP---ASA-N-N-
14371,fizz,fizzes,GN-P3D--
14372,fizzle,fizzles,VI-S3PSA-N-N-
14373,fizzle,fizzling,VP---PSA-N-N-
14374,fizzy,fizzier,AC-N-
14375,fizzy,fizziest,AS-N-
14376,fjord,fjords,NC-P-N-
14377,flabbergast,flabbergasted,VP---ASA-N-N-
14378,*,flabbergasting,ZN-S3-PP----
14379,flabbergast,flabbergasting,VP---PSA-N-N-
14380,flabbergast,flabbergasts,VI-S3PSA-N-N-
14381,flabby,flabbier,AC-N-
14382,flabby,flabbier,GA------
14383,flabby,flabbiest,AS-N-
14384,flabby,flabbiest,GA------
14385,flag,flagged,VP---ASA-N-N4
14386,flag,flagging,VP---PSA-N-N4
14387,flag,flags,NC-P-N4
14388,flag,flags,GN-P3D--
14389,flagellum,flagella,NC-P-N-
14390,flagellum,flagellums,NC-P-N-
14391,flagon,flagons,NC-P-N-
14392,flagpole,flagpoles,NC-P-N-
14393,flagship,flagships,NC-P-N-
14394,flagship,flagships,GN-P3---
14395,flagstone,flagstones,NC-P-N-
14396,flail,flailed,VP---ASA-N-N-
14397,flailing,flailing,NC-S-N-
14398,flail,flails,NC-P-N-
14399,flake,flaked,VP---ASA-N-N-
14400,flake,flakes,NC-P-N-
14401,flake,flaking,VP---PSA-N-N-
14402,flaky,flakier,AC-N-
14403,flaky,flakier,GA------
14404,flaky,flakiest,AS-N-
14405,flaky,flakiest,GA------
14406,flambé,flambéed,VP---ASA-N-N-
14407,flambé,flambéing,VP---PSA-N-N-
14408,flambé,flambés,VI-S3PSA-N-N-
14409,flame,flamed,VP---ASA-N-N4
14410,flake,flakes,GN-P3D--
14411,flame,flames,NC-P-N4
14412,flame,flaming,VP---PSA-N-N4
14413,flame,flame-throwers,NC-S-N4
14414,flamingo,flamingoes,NC-P-N-
14415,flamingo,flamingos,NC-P-N-
14416,flammability,flammabilities,NC-P-N-
14417,flan,flans,NC-P-N-
14418,flan,flans,GN-P3---
14419,flanged,flanged,AP-N-
14420,flange,flanges,NC-P-N-
14421,flank,flanked,VP---ASA-N-N-
14422,*,flanking,ZN-S3-PP----
14423,flank,flanking,VP---PSA-N-N-
14424,flame,flames,GN-P3D--
14425,flagstone,flagstones,GN-P3---
14426,flank,flanks,VI-S3PSA-N-N-
14427,flanker,flankers,NC-P-N-
14428,flanker,flankers,GN-P3D--
14429,flannel,flannels,NC-P-N-
14430,flap,flapped,VP---ASA-N-N-
14431,flapping,flapping,NC-S-N-
14432,flap,flaps,NC-P-N-
14433,flapjack,flapjacks,NC-P-N-
14434,flapper,flappers,NC-P-N-
14435,flare,flared,VP---ASA-N-N-
14436,flare,flares,NC-P-N-
14437,*,flaring,ZA----PP----
14438,flare,flaring,VP---PSA-N-N-
14439,flare,flares,GN-P3D--
14440,flare,flare-ups,NC-S-N-
14441,flash,flashed,VP---ASA-N-N3
14442,flash,flashes,NC-P-N3
14443,flash,flashing,VP---PSA-N-N3
14444,flashback,flashbacks,NC-P-N-
14445,flashbulb,flashbulbs,NC-P-N-
14446,flashcube,flashcubes,NC-P-N-
14447,flasher,flashers,NC-P-N-
14448,flashgun,flashguns,NC-P-N-
14449,flashlight,flashlights,NC-P-N-
14450,flashpoint,flashpoints,NC-P-N-
14451,flashpoint,flashpoints,GN-P3---
14452,flask,flasks,NC-P-N-
14453,flat,flats,NC-P-N5
14454,flat,flatter,AC-N5
14455,flat,flattest,AS-N5
14456,flatfish,flatfishes,NC-P-N-
14457,flash,flashes,GN-P3D--
14458,flatmate,flatmates,NC-P-N-
14459,flatness,flatnesses,NC-P-N-
14460,flatten,flattened,VP---ASA-N-N-
14461,*,flattening,ZN-S3-PP----
14462,flatten,flattening,VP---PSA-N-N-
14463,flare,flare-ups,GN-S3D--
14464,flannel,flannels,GN-P3---
14465,flatten,flattens,VI-S3PSA-N-N-
14466,flatter,flattered,VP---ASA-N-N-
14467,*,flattering,ZN-S3-PP----
14468,flatter,flattering,VP---PSA-N-N-
14469,flatter,flatters,VI-S3PSA-N-N-
14470,flatterer,flatterers,NC-P-N-
14471,flattery,flatteries,NC-P-N-
14472,flatulence,flatulences,NC-P-N-
14473,flaunt,flaunted,VP---ASA-N-N-
14474,*,flaunting,ZN-S3-PP----
14475,flaunt,flaunting,VP---PSA-N-N-
14476,flaunt,flaunts,VI-S3PSA-N-N-
14477,flautist,flautists,NC-P-N-
14478,flautist,flautists,GN-P3D--
14479,flavor,flavored,VP---ASA-N-N-
14480,flavor,flavoring,VP---PSA-N-N-
14481,flavor,flavors,NC-P-N-
14482,flavor,flavors,GN-P3D--
14483,flavour,flavoured,VP---ASA-N-N4
14484,flavour,flavouring,VP---PSA-N-N4
14485,flavour,flavours,NC-P-N4
14486,flavour,flavours,GN-P3D--
14487,flawed,flawed,AP-N-
14488,flawed,flawed,GA------
14489,flaw,flaws,NC-P-N-
14490,flax,flaxes,NC-P-N-
14491,flay,flayed,VP---ASA-N-N-
14492,*,flaying,ZN-S3-PP----
14493,flay,flaying,VP---PSA-N-N-
14494,flay,flays,VI-S3PSA-N-N-
14495,flea,fleas,NC-P-N-
14496,flea,fleas,GN-P3D--
14497,fleck,flecks,NC-P-N-
14498,*,fledged,ZA----PA----
14499,fledge,fledged,VP---ASA-N-N-
14500,fleck,flecks,GN-P3---
14501,fledge,fledges,VI-S3PSA-N-N-
14502,fledge,fledging,VP---PSA-N-N-
14503,fledgeling,fledgelings,NC-P-N-
14504,fledgling,fledglings,NC-P-N-
14505,flee,fled,VP---ASA-N-N4
14506,*,fleeing,ZN-S3-PP----
14507,flee,fleeing,VP---PSA-N-N4
14508,flee,flees,VI-S3PSA-N-N4
14509,fleece,fleeced,VP---ASA-N-N-
14510,fleece,fleeces,VI-S3PSA-N-N-
14511,fleece,fleecing,VP---PSA-N-N-
14512,fleet,fleets,NC-P-N4
14513,flesh,fleshed,VP---ASA-N-N4
14514,flesh,fleshes,NC-P-N4
14515,flesh,fleshing,VP---PSA-N-N4
14516,fleshy,fleshier,AC-N-
14517,fleshy,fleshier,GA------
14518,fleshy,fleshiest,AS-N-
14519,Fletcher,Fletchers,NPUP-N-
14520,fleurs-de,fleurs-de,K--
14521,flesh,fleshes,GN-P3D--
14522,fleet,fleets,GN-P3---
14523,-,-,2--
14524,Lis,Lis,NPUU-N-
14525,Li,lis,GNUU3---
14526,fleurs-de,fleurs-de,K--
14527,-,-,2--
14528,Lys,Lys,NP-S-N-
14529,*,flexed,ZA----PA----
14530,flex,flexed,VP---ASA-N-N-
14531,Lys,lys,GN-S3---
14532,flex,flexes,VI-S3PSA-N-N-
14533,flex,flexing,VP---PSA-N-N-
14534,flexibility,flexibilities,NC-P-N4
14535,flexion,flexions,NC-P-N-
14536,flick,flicked,VP---ASA-N-N3
14537,flick,flicking,VP---PSA-N-N3
14538,flick,flicks,NC-P-N3
14539,flicker,flickered,VP---ASA-N-N-
14540,*,flickering,ZN-S3-PP----
14541,flicker,flickering,VP---PSA-N-N-
14542,flick,flicks,GN-P3D--
14543,flicker,flickers,VI-S3PSA-N-N-
14544,flick,flick-knives,NC-S-N3
14545,flier,fliers,NC-P-N-
14546,flight,flights,NC-P-N5
14547,flinch,flinched,VP---ASA-N-N-
14548,flinch,flinches,NC-P-N-
14549,flinch,flinching,VP---PSA-N-N-
14550,fling,flinging,VP---PSA-N-N4
14551,fling,flings,NC-P-N4
14552,fling,flung,VP---ASA-N-N4
14553,flint,flints,NC-P-N-
14554,flint,flints,GN-P3D--
14555,flinty,flintier,AC-N-
14556,flinty,flintier,GA------
14557,flip,flipped,VP---ASA-N-N-
14558,*,flipping,ZN-S3-PP----
14559,flip,flipping,VP---PSA-N-N-
14560,fling,flings,GN-P3D--
14561,flinch,flinches,GN-P3D--
14562,flip,flips,VI-S3PSA-N-N-
14563,flip-flops,flip-flops,NC-P-N-
14564,flip-flops,flip-flops,GN-P3D--
14565,flipper,flippers,NC-P-N-
14566,flirt,flirted,VP---ASA-N-N-
14567,*,flirting,ZN-S3-PP----
14568,flirt,flirting,VP---PSA-N-N-
14569,flipper,flippers,GN-P3---
14570,flirt,flirts,VI-S3PSA-N-N-
14571,flirtation,flirtations,NC-P-N-
14572,flirtation,flirtations,GN-P3D--
14573,flit,flits,VI-S3PSA-N-N-
14574,flitting,flitting,VI-P3PSA-N-N-
14575,float,floated,VP---ASA-N-N4
14576,float,floating,VP---PSA-N-N4
14577,float,floats,NC-P-N4
14578,float,floats,GN-P3D--
14579,floater,floaters,NC-P-N-
14580,floater,floaters,GN-P3---
14581,flocculation,flocculations,NC-P-N-
14582,flock,flocked,VP---ASA-N-N3
14583,flock,flocking,VP---PSA-N-N3
14584,flock,flocks,NC-P-N3
14585,flog,flogged,VP---ASA-N-N-
14586,*,flogging,ZN-S3-PP----
14587,flog,flogging,VP---PSA-N-N-
14588,flock,flocks,GN-P3D--
14589,flocculation,flocculations,GN-P3---
14590,flog,flogs,VI-S3PSA-N-N-
14591,flood,flooded,VP---ASA-N-N4
14592,flood,flooding,VP---PSA-N-N4
14593,flood,floods,NC-P-N4
14594,floodgate,floodgates,NC-P-N-
14595,*,floodlighting,ZN-S3-PP----
14596,floodlight,floodlighting,VP---PSA-N-N-
14597,floodlight,floodlights,VI-S3PSA-N-N-
14598,floodlight,floodlit,VP---ASA-N-N-
14599,floodplain,floodplains,NC-P-N-
14600,floodwater,floodwaters,NC-P-N-
14601,floor,floored,VP---ASA-N-N6
14602,floor,flooring,VP---PSA-N-N6
14603,floor,floors,NC-P-N6
14604,floorboard,floorboards,NC-P-N-
14605,floozie,floozies,NC-P-N-
14606,flop,flopped,VP---ASA-N-N-
14607,flop,flopping,VP---PSA-N-N-
14608,flop,flops,NC-P-N-
14609,flop,flops,GN-P3D--
14610,floppy,floppier,AC-N-
14611,floppy,floppier,GA------
14612,floppy,floppiest,AS-N-
14613,floppy,floppiest,GA------
14614,flora,floras,NC-P-N-
14615,floret,florets,NC-P-N-
14616,florin,florins,NC-P-N-
14617,florist,florists,NC-P-N-
14618,floss,flossed,VP---ASA-N-N-
14619,floss,flosses,NC-P-N-
14620,*,flossing,ZA----PP----
14621,floss,flossing,VP---PSA-N-N-
14622,floss,flosses,GN-P3D--
14623,flotation,flotations,NC-P-N-
14624,flotilla,flotillas,NC-P-N-
14625,*,flounced,ZA----PA----
14626,flounce,flounced,VP---ASA-N-N-
14627,floozie,floozies,GN-P3---
14628,flounce,flounces,VI-S3PSA-N-N-
14629,flounce,flouncing,VP---PSA-N-N-
14630,flounder,floundered,VP---ASA-N-N-
14631,*,floundering,ZN-S3-PP----
14632,flounder,floundering,VP---PSA-N-N-
14633,flounder,flounders,VI-S3PSA-N-N-
14634,flour,flours,NC-P-N3
14635,*,flourished,ZA----PA----
14636,flourish,flourished,VP---ASA-N-N3
14637,flour,flours,GN-P3---
14638,flourish,flourishes,VI-S3PSA-N-N3
14639,flourish,flourishing,VP---PSA-N-N3
14640,flout,flouted,VP---ASA-N-N-
14641,*,flouting,ZN-S3-PP----
14642,flout,flouting,VP---PSA-N-N-
14643,flout,flouts,VI-S3PSA-N-N-
14644,flow,flowed,VP---ASA-N-N4
14645,flow,flowing,VP---PSA-N-N4
14646,flow,flows,NC-P-N4
14647,flow,flows,GN-P3D--
14648,flow,flow-charts,NC-S-N4
14649,flower,flowered,VP---ASA-N-N5
14650,flowering,flowering,NC-S-N-
14651,flower,flowers,NC-P-N5
14652,flowerbed,flowerbeds,NC-P-N-
14653,flowering,flowerings,NC-P-N-
14654,flowerpot,flowerpots,NC-P-N-
14655,flowerpot,flowerpots,GN-P3---
14656,fluctuate,fluctuated,VP---ASA-N-N-
14657,flow,flow-charts,GN-S3---
14658,fluctuate,fluctuates,VI-S3PSA-N-N-
14659,fluctuate,fluctuating,VP---PSA-N-N-
14660,fluctuation,fluctuations,NC-P-N3
14661,flue,flues,NC-P-N-
14662,fluency,fluencies,NC-P-N-
14663,fluff,fluffed,VP---ASA-N-N-
14664,fluff,fluffing,VP---PSA-N-N-
14665,fluff,fluffs,NC-P-N-
14666,fluff,fluffs,GN-P3D--
14667,fluid,fluids,NC-P-N4
14668,fluid,fluids,GN-P3---
14669,fluidity,fluidities,NC-P-N-
14670,fluke,flukes,NC-P-N-
14671,flume,flumes,NC-P-N-
14672,*,flummoxed,ZA----PA----
14673,flummox,flummoxed,VP---ASA-N-N-
14674,fluency,fluencies,GN-P3---
14675,flummox,flummoxes,VI-S3PSA-N-N-
14676,flummox,flummoxing,VP---PSA-N-N-
14677,flunk,flunked,VP---ASA-N-N-
14678,*,flunking,ZN-S3-PP----
14679,flunk,flunking,VP---PSA-N-N-
14680,flunk,flunks,VI-S3PSA-N-N-
14681,flunky,flunkies,NC-P-N-
14682,flunky,flunkies,GN-P3---
14683,fluorescence,fluorescences,NC-P-N-
14684,fluorescence,fluorescences,GN-P3---
14685,fluoride,fluorides,NC-P-N-
14686,fluoride,fluorides,GN-P3---
14687,fluorine,fluorines,NC-P-N-
14688,fluorine,fluorines,GN-P3---
14689,fluoroscopy,fluoroscopies,NC-P-N-
14690,fluoroscopy,fluoroscopies,GN-P3---
14691,flurry,flurries,NC-P-N-
14692,flush,flushed,VP---ASA-N-N3
14693,flurry,flurries,GN-P3---
14694,flush,flushes,VI-S3PSA-N-N3
14695,flush,flushing,VP---PSA-N-N3
14696,flustered,flustered,AP-N-
14697,flustered,flustered,GA------
14698,*,flustering,ZN-S3-PP----
14699,fluster,flustering,VP---PSA-N-N-
14700,fluster,flusters,VI-S3PSA-N-N-
14701,fluted,fluted,AP-N-
14702,flute,flutes,NC-P-N-
14703,fluting,fluting,NC-S-N-
14704,flutist,flutists,NC-P-N-
14705,flutter,fluttered,VP---ASA-N-N-
14706,flutter,fluttering,VP---PSA-N-N-
14707,flutter,flutters,NC-P-N-
14708,flux,fluxes,NC-P-N-
14709,fly,flew,VI-UUASA-N-N4
14710,fly,flied,VI-UUASA-N-N4
14711,fly,flies,NC-P-N4
14712,fly,flown,VP---ASA-N-N4
14713,fly,flying,VP---PSA-N-N4
14714,flyer,flyers,NC-P-N-
14715,flyleaf,flyleaves,NC-P-N-
14716,flyover,flyovers,NC-P-N-
14717,flypast,flypasts,NC-P-N-
14718,flysheet,flysheets,NC-P-N-
14719,flywheel,flywheels,NC-P-N-
14720,foal,foals,NC-P-N-
14721,foam,foamed,VP---ASA-N-N-
14722,foam,foaming,VP---PSA-N-N-
14723,foam,foams,NC-P-N-
14724,foam,foams,GN-P3D--
14725,foamy,foamier,AC-N-
14726,foamy,foamier,GA------
14727,foamy,foamiest,AS-N-
14728,foamy,foamiest,GA------
14729,fob,fobbed,VP---ASA-N-N-
14730,fob,fobbing,VP---PSA-N-N-
14731,fob,fobs,NC-P-N-
14732,focus,foci,NC-P-N5
14733,focus,focused,VP---ASA-N-N5
14734,focus,focuses,NC-P-N5
14735,focus,focusing,VP---PSA-N-N5
14736,focussed,focussed,AP-N-
14737,focussed,focussed,GA------
14738,focus,focuses,GN-P3D--
14739,foal,foals,GN-P3---
14740,fly,flies,GN-P3D--
14741,focus,focusses,VI-S3PSA-N-N5
14742,focus,focussing,VP---PSA-N-N5
14743,fodder,fodders,NC-P-N-
14744,foe,foes,NC-P-N-
14745,foetus,foetuses,NC-P-N-
14746,fog,fogged,VP---ASA-N-N3
14747,fog,fogging,VP---PSA-N-N3
14748,fog,fogs,NC-P-N3
14749,fogey,fogeys,NC-P-N-
14750,foggy,foggier,AC-N-
14751,foggy,foggiest,AS-N-
14752,foghorn,foghorns,NC-P-N-
14753,foible,foibles,NC-P-N-
14754,foil,foiled,VP---ASA-N-N-
14755,foil,foiling,VP---PSA-N-N-
14756,foil,foils,NC-P-N-
14757,foist,foisted,VP---ASA-N-N-
14758,*,foisting,ZN-S3-PP----
14759,foist,foisting,VP---PSA-N-N-
14760,foil,foils,GN-P3D--
14761,foetus,foetuses,GN-P3---
14762,foist,foists,VI-S3PSA-N-N-
14763,fold,folded,VP---ASA-N-N2
14764,folding,folding,NC-S-N-
14765,fold,folds,NC-P-N2
14766,folder,folders,NC-P-N-
14767,folding,foldings,NC-P-N-
14768,folio,folios,NC-P-N-
14769,folk,folks,NC-P-N4
14770,folklore,folklores,NC-P-N-
14771,folklorist,folklorists,NC-P-N-
14772,follicle,follicles,NC-P-N-
14773,follow,followed,VP---ASA-N-N6
14774,following,following,NC-S-N3
14775,following,following,GN-S3D--
14776,follicle,follicles,GN-P3---
14777,follow,follows,VI-S3PSA-N-N6
14778,follower,followers,NC-P-N3
14779,following,followings,NC-P-N3
14780,follow-ons,follow-ons,K--
14781,follow-throughs,follow-throughs,K--
14782,followup,followups,NC-P-N-
14783,follow-up,follow-ups,NC-P-N-
14784,folly,follies,NC-P-N-
14785,foment,fomented,VP---ASA-N-N-
